public_reference,vehicle_make,vehicle_model,vehicle_body_type,advertiser_advertiser_id,derivative_id,adverts_retail_adverts_total_supplied_price_amount_gbp,imageId,method,median_price
202409063735396,Aston Martin,DB6,null,10030137,null,499950,77c3164f912a45f1b7a98beb5cec97be,1st_FPA_Client,274920
202401115444575,Ferrari,Dino 246 GTS,Targa,1070016,null,450000,865307ad18204d0e87bdc367655b7643,1st_FPA_Client,450000
202402206766987,Jaguar,XK150,Convertible,17270,null,199950,b85799a80b5c4e4abc39a82fe09b0091,1st_FPA_Client,114950
202502259483458,Aston Martin,DB6,Coupe,20697,null,200000,5c0e5c0cd78c45c0ba91e628ca68c690,1st_FPA_Client,274920
202110188639185,Bentley,Series III,Convertible,25816,null,285000,1291b87d28e84d10ad5dcdb5bd7158e2,1st_FPA_Client,285000
202302094094345,Aston Martin,DB6,Coupe,26293,null,399850,5aeb02e834c14e16bbbfeb00aafabf20,1st_FPA_Client,274920
202502279571339,Porsche,918,Convertible,10024317,null,1225000,5419fe8ed4bb4aeea9ef7d9a219cc2a7,1st_FPA_Client,1225000
202412127225029,Aston Martin,DB6,Coupe,353765,null,299990,a566d7d8740b4c7f8590bbbdce43ac27,1st_FPA_Client,274920
202308241161627,McLaren,Senna,Coupe,25857,null,849995,d551f3c46f1740f9b920a093f5ea266a,1st_FPA_Client,834992.5
202502219340606,BMW,Z8,Convertible,null,95a8a391dcb645f6b1d37368cd7f603a,199995,6d97cb72c4184ab3b61b253aee68df15,1st_FPA_Client,209995
202410054859204,Ferrari,Superamerica,Convertible,15958,758ef72e6dc19221f36d41ba7b1873de,209950,c2f8ca8087f44ce0a6aaa0ccf5123c64,1st_FPA_Client,257495
202412046988558,Rolls-Royce,Cullinan Series II,SUV,10013455,2ad0642e511147af8b4f2f66ec821c60,447500,30f7d6e2aac646719686eccfa825d9a8,1st_FPA_Client,483497.5
202501278458116,Ferrari,365,Coupe,15958,null,239950,beda2a38944742d1ad40b56a4e5306e6,1st_FPA_Client,239950
202411206536973,Ferrari,330,Coupe,10005193,null,349995,f20c8d9dce5a4ceeb587b87e3df4b35a,1st_FPA_Client,299950
202411136245272,Ferrari,330,null,103016,null,299949,ec338ea4cf624540979bcf84b590c059,1st_FPA_Client,299950
202503049733529,Ferrari,Testarossa,Coupe,null,8bfcd9573aa455ebb546c86430b6788c,224500,b04bb09599e94be6a4be8692f2d4be0d,1st_FPA_Client,194970
202403318148794,Mercedes-Benz,Maybach GLS Class,SUV,10013455,3cfec805a24b4d0ebc20fcd652d53f19,179995,0ab8875cb952486eb31836971095d52d,1st_FPA_Client,177495
202403308125407,Ferrari,575M,Coupe,12335,90ccc0736e2198fd83c1c972c395e14c,169950,daa6870c458348b8b5174999deb655eb,1st_FPA_Client,89900
202306278995687,Aston Martin,V8,Convertible,722477,null,297950,c7a4f0948d2f4c7ea6a95baf68201545,1st_FPA_Client,234995
202501298524078,Ferrari,575M,Coupe,546729,null,164995,7229950ce9f94f9b86e6cc5223d1868e,1st_FPA_Client,89900
202310132962893,Ferrari,550 Barchetta,Roadster,10009962,null,350000,ed7b9d1b5acb42a69677eea67e2bddd6,1st_FPA_Client,99950
201910243657378,BMW,Z8,Convertible,10009962,null,189975,48ea86c406e04248b5c81f44a7e99c70,1st_FPA_Client,209995
202502259462748,Ferrari,Scuderia Spider,Convertible,83231,null,399995,540e618468b441f7ba418b8e0db928c0,1st_FPA_Client,349972.5
202407011320672,ASTON MARTIN,DB6,Coupe,16907,null,219999,7e6a4889985d467cb478f3c14233dd7d,1st_FPA_Client,274920
