public_reference,vehicle_make,vehicle_model,vehicle_body_type,advertiser_advertiser_id,derivative_id,adverts_retail_adverts_total_supplied_price_amount_gbp,imageId,method,median_price
202502129018322,Rolls-Royce,Phantom,Saloon,null,a170df151e574bffb27c7f4cdf508e96,37900,f02435b962354a9a930fa8b58e0bb418,aa_rare,144950
202407151797153,Subaru,Prodrive P25,null,22669,null,449990,a38a3ddb86d349639ef791d6cd7374cf,aa_rare,412494.5
202310042643346,Lamborghini,Reventon,Coupe,765248,null,1650000,d6e3f94caa5c419e8e1d28b4f39ce3d1,aa_rare,1650000
202503130083158,Lamborghini,Revuelto,Coupe,83231,a99178765f4d4a24b4d8ee1269fd8c87,609995,fc968b97869a4cfca0edf171c281236e,aa_rare,549989
202412016897001,Renault,Spider,Convertible,null,8e1a6c4a3dc1c7e20a312c73bbc98988,29995,4140e1beebf6410ca43d42ba12a0641d,aa_rare,29995
202503089910847,Mercedes-Benz,Sprinter,null,25857,null,179995,2f27ba70adcf4d81b68c8d65e73eb76d,aa_rare,14497.5
202501278447040,Mercedes-Benz,Sprinter,Panel Van,10005133,null,165000,6f8eee7c6b6f4b3d9a79d1cc260ab6bb,aa_rare,14497.5
202404168712127,Fiat,Strada,Hatchback,10002589,null,17995,52c5626042624706ba7a57b4ab381bb3,aa_rare,17995
202212042257594,Aston Martin,V12 Zagato,Coupe,10005296,null,350750,af420b7a5d364f52a1d81ec4cb4bd99f,aa_rare,350750
202502129035083,Aston Martin,Vanquish,Coupe,10009962,07abf74f52e14deb861c5bc8275dfa89,399975,9730de0f851c4782865f8c388c3f2c4f,aa_rare,85980
202412277560636,Subaru,XT,Coupe,null,null,19950,1eadc77c9c9c49aeb248c8162a2195d8,aa_rare,19950
202503069838538,MG,ZT-T,Estate,10000711,73ea9b58ab3d69b22757675f02dbff04,11950,323e8c613a3b4342a28806a3a666c65b,aa_rare,7245
202503250556239,Jeep,Cherokee,SUV,null,ffd3ba303fa7ce1d315a52c713f0801e,4995,919c0b07a20044baae9ac08979ba1804,aa_rare,7894.5
202503039695209,Rolls-Royce,Dawn,Convertible,null,null,375000,8f33e02381f541b59941d0f802139869,aa_rare,187487.5
202502209327523,Vauxhall,Senator,Saloon,null,01b7623dcae55112c829815665d02d6f,6500,6005b2469dde457b9f70b988c71a8b10,aa_rare,6500
202503120066320,Ford,Escort,Hatchback,26724,null,84990,30fb00e63bd54f219a30e83a469a8f50,aa_rare,10000
202501087824436,Mitsubishi,Lancer,Saloon,10037800,882b63d6a4dc5b7301a6a110184bc12a,22995,306f9d88bf4846c5a433ea36c82b642b,aa_rare,22000
202503200353254,Dacia,Bigster,SUV,10019558,e8402d1b724d44429ba9cb1e82f88e37,28995,1f8319ff581c4042b1aef1bfa48eaabe,aa_rare,27145
202412167313274,Chrysler,300C,Saloon,466842,null,54995,0c37aaa8576346f9bff9aff6b76281e7,aa_rare,4995
202503200351224,Volvo,360,Hatchback,2056379,1e7699b4eef03c1b39765e4f6dcacbc1,3750,4a8da6771ef04832938379f3a02a53c1,aa_rare,3750
202503190314326,Toyota,Celica,Coupe,null,null,10750,1e680b3f4c0b448b970978f6a3551f02,aa_rare,6350
202502058768650,Nissan,Skyline,Coupe,10044096,74edf11865187683f37ff0472ed17b2b,249999,c8cab58df5114031b536fc3db8cf20fa,aa_rare,45975
202503200357453,Alfa Romeo,156 Sportwagon,Estate,null,1c365e68b199e71db59c5bf61d499491,14999,946b0bdffea246809eb8130203555d2c,aa_rare,8697
202503210419556,Peugeot,205,Hatchback,10003811,baac3d6da249f6192c694dbf081a8a8b,15990,0012ec878ab54ce88a117a5bcf0ae108,aa_rare,7000
202501178132025,Renault,GTA,Saloon,10027362,null,49999,f878b96389d34447a311509b20d57624,aa_rare,49999
202503069820725,Cadillac,Escalade,SUV,null,null,157000,9e424b56d5cb46f68115bcb9f7ced265,aa_rare,14995
202501288482578,Cadillac,Escalade,SUV,null,null,45500,158d7661e4e048048b2cf188764e78a4,aa_rare,14995
202503170234082,MAXUS,Mifa 7,MPV,10043266,937479641eb24d5e93f4b0b5e75a67e8,54000,bdea62c6de104691b4a04404287ce798,aa_rare,51300
202503190336686,Volvo,V90 Cross Country,Estate,10018097,f9ed1e5aa23742e1934a79b4c943e882,26995,68ed9cfaa8314d66a29916e2a11a1056,aa_rare,22720
202502269519119,Ford,Sierra,Hatchback,null,null,149995,5d5ffa2d5a5e412dbde9e7f812ced015,aa_rare,35750
202411096132753,Mercedes-Benz,600,Limousine,null,fccace31cdc01adad40501aace3368bb,15975,5bcfb708ccfa44cf917f511a0153e9c9,aa_rare,15975
202503019623281,Chrysler,300C,Saloon,null,9d3ae14347fea501e42219c6e32ec668,11500,c7741698702b4c6c86cb710ab993492f,aa_rare,4995
202503130114702,Triumph,Dolomite,Saloon,null,d80f2e6416e9119949872c59f5678248,15595,dbafb2c5d85a45e58922cc60b65df65a,aa_rare,15595
202503109954146,NISSAN,MICRA,Hatchback,10026318,86f35f14b4127b321d6cec21a20820c5,3499,1923ee6fd4d14b14ba5e3cf024048b05,shared_fpa,5900
202502078871865,Fisker,Ocean,SUV,10509,270eb09e8ed84ad38b47f32d811c5266,16990,a70f5b4ad63b47e4baba24069528335a,shared_fpa,20956
202502259464488,FORD,ESCORT,Hatchback,743408,b8bd15a33aebd61fe9723b0f35c54ead,26450,783aeb50b55c4dd5a2108e880c57a748,shared_fpa,10000
202410245546677,Buick,Le Sabre,null,10733,null,6995,bf8c9bb0a15346d0b51520b5305807be,shared_fpa,6995
202501208203580,Ford,Escort,Hatchback,10043079,60bbb958dc110e8221aec74309ce0954,10995,a39cf43556b1473fb68ad1010d484ce2,shared_fpa,10000
202502189219652,Lada,1600,Saloon,null,null,6995,172c884041574b8fac582a0a144639c5,shared_fpa,6995
202411015840145,Bugatti,Chiron,Coupe,745504,null,3500000,fed1f5f180bf4fad838338c7fd6a13df,shared_fpa,2995995
202410315809340,Citroen,Ami,Coupe,582278,ef249eefd46a4bb48c5bd69acbeb8d39,7875,159b2539ee164808bbbd061f479c375a,shared_fpa,5995
202502269537212,Toyota,Century,Saloon,null,null,16450,a8865933f8c54a0d865f61131fee0d9d,shared_fpa,16450
202503130089609,Ferrari,LaFerrari,Coupe,10038062,null,4450000,1a59909b9f694beb91f8802bab00ae73,shared_fpa,3774995
202502169171037,Ferrari,Testarossa,Coupe,null,8bfcd9573aa455ebb546c86430b6788c,35000,173dd596919f4fb0a94ab3232ad904f6,shared_fpa,189990
202502098920471,Nissan,Silvia,Coupe,null,null,29995,f57c987a04f44bb88d237d388dba8579,shared_fpa,29995
202502219345419,Citroen,Ami,Coupe,10031623,dc345e9715184b0da96112c4ada4bc4d,5056,dfc3ac950e5d4314ad9eeb731c54a851,shared_fpa,5995
202502259458454,Rolls-Royce,Silver Spirit,Limousine,null,null,10995,d233515d6f6a4f4ca66601232bb16d06,shared_fpa,12500
202502169159929,Aston Martin,DB7,Coupe,10043390,5571f2d1e786d9865708d4f681500ab0,14995,9a5e4da16ce64294a71521ee55b9369e,shared_fpa,25450
202501077792800,Nissan,300 ZX,Coupe,10029917,null,17450,ea0759196e5648939d54ef203e37add1,shared_fpa,15900
